,Player,Pos,Year,Week,Team,Opponent Abbrev,Date,Game ID,H/A,OT,Team Score,Opponent Score,Spread,Over/Under,Implied Points,Actual Margin,Indoor/Outdoor,Surface,Weather,Temperature,Wind,Pass Att,Pass Cmp,Pass Yds,Pass TD,Pass Int,Pass Lng,Pass Rate,Pass Sk,Pass Sk Yds,Rush Att,Rush Yds,Rush TD,Rush Lng,Rec Tgt,Rec Rec,Rec Yds,Rec TD,Rec Lng,Fmb,FL,2PT,Kick Ret,Kick Yds,Kick TD,Kick Lng,Kick YPR,Punt Ret,Punt Yds,Punt TD,Punt Lng,Punt YPR,Short L Tgt,Short L Ctch,Short L Yds,Short L TD,Short M Tgt,Short M Ctch,Short M Yds,Short M TD,Short R Tgt,Short R Ctch,Short R Yds,Short R TD,Deep L Tgt,Deep L Ctch,Deep L Yds,Deep L TD,Deep M Tgt,Deep M Ctch,Deep M Yds,Deep M TD,Deep R Tgt,Deep R Ctch,Deep R Yds,Deep R TD,No Dir Tgt,No Dir Ctch,No Dir Yds,No Dir TD,Off Num,Off Pct,Def Num,Def Pct,ST Num,ST Pct,DKP,DKSalary,FDP,FDSalary,DK_Total_FP,FD_Total_FP,YH_Total_FP,Sk,Int,Int TD,FF,FR,Fum TD,QBHits,TFL,Oppt Int TD,Oppt Fum TD,Oppt Punt TD,Oppt Kick TD,FGM,FGA,FG 0-19,FG 20-29,FG 30-39,FG 40-49,FG 50+,XPM,XPA,Pnt,Yds,Y/P
21338,Austin Johnson,FB,2015,2,NOR,TAM,2015-09-20,201509200nor,H,,19.0,26,-10.0,47.5,28.75,7,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31%,0.0,0%,18.0,64%,6.1,3000.0,6.1,0.0,6.1,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,
21364,Malcolm Johnson,FB,2015,2,CLE,TEN,2015-09-20,201509200cle,H,,28.0,14,2.0,41.0,19.5,-14,outdoors,grass ,"64 degrees relative humidity 59%, wind 12 mph, wind chill 0",64.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,35%,0.0,0%,2.0,8%,0.0,3000.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
21373,Jay Prosch,FB,2015,2,HOU,CAR,2015-09-20,201509200car,A,,17.0,24,3.0,39.5,18.25,7,outdoors,grass ,"88 degrees relative humidity 43%, wind 6 mph, wind chill 0",88.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8%,0.0,0%,12.0,38%,0.4,3000.0,0.4,0.0,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,
21383,Mike Tolbert,FB,2015,2,CAR,HOU,2015-09-20,201509200car,H,,24.0,17,-3.0,39.5,21.25,-7,outdoors,grass ,"88 degrees relative humidity 43%, wind 6 mph, wind chill 0",88.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,13.0,3.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36%,0.0,0%,8.0,25%,5.5,3000.0,4.5,4800.0,5.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,
21402,Bruce Miller,FB,2015,2,SFO,PIT,2015-09-20,201509200pit,A,,18.0,43,6.5,45.5,19.5,25,outdoors,grass ,"66 degrees relative humidity 60%, wind 10 mph",66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16%,0.0,0%,19.0,76%,1.7,3000.0,1.2,4500.0,1.7,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,
21439,Patrick DiMarco,FB,2015,2,ATL,NYG,2015-09-20,201509200nyg,A,,24.0,20,2.5,51.0,24.25,-4,outdoors,fieldturf ,"73 degrees relative humidity 47%, wind 9 mph, wind chill 0",73.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25%,0.0,0%,20.0,67%,2.9,3000.0,2.4,4500.0,2.9,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,
21460,Michael Burton,FB,2015,2,DET,MIN,2015-09-20,201509200min,A,,16.0,26,2.0,43.5,20.75,10,outdoors,fieldturf,"67 degrees relative humidity 0%, no wind, wind chill 0",67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13%,0.0,0%,7.0,29%,0.2,3000.0,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
21470,Zach Line,FB,2015,2,MIN,DET,2015-09-20,201509200min,H,,26.0,16,-2.0,43.5,22.75,-10,outdoors,fieldturf,"67 degrees relative humidity 0%, no wind, wind chill 0",67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22%,0.0,0%,6.0,25%,6.1,3000.0,6.1,0.0,6.1,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,
21542,Kyle Juszczyk,FB,2015,2,BAL,OAK,2015-09-20,201509200rai,A,,33.0,37,-6.0,43.0,24.5,4,outdoors,grass ,"80 degrees relative humidity 32%, wind 8 mph, wind chill 0",80.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16%,0.0,0%,12.0,35%,2.1,3100.0,1.6,4500.0,2.1,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,
21552,Marcel Reece,FB,2015,2,OAK,BAL,2015-09-20,201509200rai,H,,37.0,33,6.0,43.0,18.5,-4,outdoors,grass ,"80 degrees relative humidity 32%, wind 8 mph, wind chill 0",80.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14%,0.0,0%,10.0,29%,2.6,3400.0,2.1,4800.0,2.6,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,
21587,Derrick Coleman,FB,2015,2,SEA,GNB,2015-09-20,201509200gnb,A,,17.0,27,3.0,49.0,23.0,10,outdoors,grass ,"62 degrees relative humidity 52%, wind 9 mph, wind chill 0",62.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27%,0.0,0%,19.0,70%,1.0,3000.0,0.5,4500.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,
21615,Darrel Young,FB,2015,3,WAS,NYG,2015-09-24,201509240nyg,A,,21.0,32,3.5,44.0,20.25,11,outdoors,fieldturf ,"71 degrees relative humidity 60%, wind 4 mph, wind chill 0",71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5%,0.0,0%,18.0,62%,0.2,3000.0,0.2,4500.0,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
21667,Zach Line,FB,2015,3,MIN,SDG,2015-09-27,201509270min,H,,31.0,14,-1.0,44.5,22.75,-17,outdoors,fieldturf,"75 degrees relative humidity 0%, wind 12 mph, wind chill 0",75.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27%,0.0,0%,6.0,22%,6.1,3000.0,6.1,0.0,6.1,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,
21691,Kyle Juszczyk,FB,2015,3,BAL,CIN,2015-09-27,201509270rav,H,,24.0,28,-2.5,44.5,23.5,4,outdoors,sportturf,"70 degrees relative humidity 20%, wind 12 mph, wind chill 0",70.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,39%,0.0,0%,13.0,48%,3.1,3000.0,2.1,4500.0,3.1,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,
21697,Marcel Reece,FB,2015,3,OAK,CLE,2015-09-27,201509270cle,A,,27.0,20,3.5,42.5,19.5,-7,outdoors,grass ,"75 degrees relative humidity 62%, wind 16 mph, wind chill 0",75.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24%,0.0,0%,17.0,59%,6.6,3200.0,6.1,4800.0,6.6,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,
21727,Jay Prosch,FB,2015,3,HOU,TAM,2015-09-27,201509270htx,H,,19.0,9,-6.5,40.5,23.5,-10,retractable roof (closed),fieldturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22%,0.0,0%,10.0,32%,2.4,3000.0,2.4,0.0,2.4,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,
21742,Patrick DiMarco,FB,2015,3,ATL,DAL,2015-09-27,201509270dal,A,,39.0,28,-1.0,43.5,22.25,-11,retractable roof (closed),matrixturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,49%,0.0,0%,19.0,68%,1.4,3000.0,0.9,4500.0,1.4,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
21755,Austin Johnson,FB,2015,3,NOR,CAR,2015-09-27,201509270car,A,,22.0,27,9.5,43.5,17.0,5,outdoors,grass ,"69 degrees relative humidity 90%, wind 9 mph, wind chill 0",69.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10%,0.0,0%,18.0,69%,0.4,3000.0,0.4,0.0,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,
21765,Mike Tolbert,FB,2015,3,CAR,NOR,2015-09-27,201509270car,H,,27.0,22,-9.5,43.5,26.5,-5,outdoors,grass ,"69 degrees relative humidity 90%, wind 9 mph, wind chill 0",69.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,6.0,3.0,3.0,28.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,1.0,1.0,12.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,45%,0.0,0%,8.0,31%,7.4,3000.0,5.9,4800.0,7.4,5.9,5.9,,,,,,,,,,,,,,,,,,,,,,,,
21789,Jalston Fowler,FB,2015,3,TEN,IND,2015-09-27,201509270oti,H,,33.0,35,3.5,46.0,21.25,2,outdoors,grass ,"74 degrees relative humidity 77%, wind 3 mph",74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23%,0.0,0%,22.0,65%,6.9,3000.0,6.9,,6.9,6.9,6.9,,,,,,,,,,,,,,,,,,,,,,,,
21952,Kyle Juszczyk,FB,2015,4,BAL,PIT,2015-10-01,201510010pit,A,OT,23.0,20,-2.5,43.5,23.0,-3,outdoors,grass ,"63 degrees relative humidity 62%, wind 8 mph",63.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15%,0.0,0%,14.0,44%,1.3,3000.0,0.8,4500.0,1.3,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,
22004,Marcel Reece,FB,2015,4,OAK,CHI,2015-10-04,201510040chi,A,,20.0,22,-3.0,44.0,23.5,2,outdoors,grass ,"55 degrees relative humidity 83%, wind 12 mph, wind chill 0",55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19%,0.0,0%,14.0,50%,3.6,3000.0,2.6,4800.0,3.6,2.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,
22010,Jamize Olawale,FB,2015,4,OAK,CHI,2015-10-04,201510040chi,A,,20.0,22,-3.0,44.0,23.5,2,outdoors,grass ,"55 degrees relative humidity 83%, wind 12 mph, wind chill 0",55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12%,0.0,0%,19.0,68%,-0.1,3000.0,-0.1,0.0,-0.1,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,
22059,Patrick DiMarco,FB,2015,4,ATL,HOU,2015-10-04,201510040atl,H,,48.0,21,-6.0,47.0,26.5,-27,dome,fieldturf ,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,52%,0.0,0%,14.0,45%,0.0,3000.0,0.0,4500.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
22101,Darrel Young,FB,2015,4,WAS,PHI,2015-10-04,201510040was,H,,23.0,20,3.0,44.0,20.5,-3,outdoors,grass ,"58 degrees relative humidity 82%, wind 13 mph, wind chill 0",58.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7%,0.0,0%,21.0,70%,0.0,3000.0,0.0,4500.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
22105,Mike Tolbert,FB,2015,4,CAR,TAM,2015-10-04,201510040tam,A,,37.0,23,-3.0,40.0,21.5,-14,outdoors,grass ,"74 degrees relative humidity 92%, wind 5 mph",74.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,40%,0.0,0%,7.0,22%,0.7,3000.0,0.7,4800.0,0.7,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,
22153,Zach Line,FB,2015,4,MIN,DEN,2015-10-04,201510040den,A,,20.0,23,7.0,42.5,17.75,3,outdoors,grass ,"61 degrees relative humidity 57%, wind 9 mph, wind chill 0",61.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18%,0.0,0%,6.0,21%,0.0,3000.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
22185,John Kuhn,FB,2015,4,GNB,SFO,2015-10-04,201510040sfo,A,,17.0,3,-7.5,48.0,27.75,-14,outdoors,grass,"74 degrees relative humidity 36%, wind 5 mph, wind chill 0",74.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21%,0.0,0%,9.0,38%,7.9,3000.0,7.4,4500.0,7.9,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
22208,Tyler Clutts,FB,2015,4,DAL,NOR,2015-10-04,201510040nor,A,OT,20.0,26,3.0,48.0,22.5,6,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10%,0.0,0%,5.0,17%,1.4,3000.0,0.9,0.0,1.4,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
22231,Michael Burton,FB,2015,4,DET,SEA,2015-10-05,201510050sea,A,,10.0,13,9.5,43.0,16.75,3,outdoors,fieldturf ,"74 degrees relative humidity 41%, wind 8 mph, wind chill 0",74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21%,0.0,0%,8.0,33%,1.3,3000.0,0.8,,1.3,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,
22243,Will Tukuafu,FB,2015,4,SEA,DET,2015-10-05,201510050sea,H,,13.0,10,-9.5,43.0,26.25,-3,outdoors,fieldturf ,"74 degrees relative humidity 41%, wind 8 mph, wind chill 0",74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17%,3.0,5%,7.0,29%,0.0,3000.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
